State,FIPS,Year,Total_population
TX,48371,1990,14627
TX,48371,1991,14462
TX,48371,1992,14278
TX,48371,1993,14944
TX,48371,1994,15186
TX,48371,1995,17006
TX,48371,1996,16891
TX,48371,1997,17033
TX,48371,1998,16776
TX,48371,1999,17007
TX,48371,2000,16667
TX,48371,2001,16284
TX,48371,2002,16084
TX,48371,2003,15709
TX,48371,2004,15554
TX,48371,2005,15385
TX,48371,2006,15403
TX,48371,2007,15321
TX,48371,2008,15251
TX,48371,2009,15490
TX,48371,2010,15521
TX,48371,2011,15638
TX,48371,2012,15563
TX,48371,2013,15656
TX,48371,2014,15818
TX,48371,2015,16022
TX,48371,2016,15852
TX,48371,2017,15626
TX,48371,2018,15673
TX,48371,2019,15757
TX,48371,2020,15718
TX,48373,1990,30648
TX,48373,1991,30780
TX,48373,1992,31385
TX,48373,1993,32304
TX,48373,1994,33163
TX,48373,1995,36794
TX,48373,1996,37785
TX,48373,1997,38964
TX,48373,1998,40003
TX,48373,1999,40661
TX,48373,2000,41539
TX,48373,2001,42945
TX,48373,2002,43928
TX,48373,2003,44779
TX,48373,2004,45315
TX,48373,2005,44963
TX,48373,2006,45495
TX,48373,2007,45727
TX,48373,2008,45794
TX,48373,2009,45537
TX,48373,2010,45444
TX,48373,2011,45582
TX,48373,2012,45517
TX,48373,2013,45527
TX,48373,2014,45815
TX,48373,2015,46617
TX,48373,2016,47654
TX,48373,2017,48938
TX,48373,2018,49933
TX,48373,2019,51254
TX,48373,2020,52995
TX,48375,1990,97908
TX,48375,1991,99262
TX,48375,1992,100671
TX,48375,1993,102488
TX,48375,1994,105134
TX,48375,1995,109600
TX,48375,1996,110899
TX,48375,1997,111466
TX,48375,1998,111901
TX,48375,1999,112919
TX,48375,2000,113762
TX,48375,2001,114307
TX,48375,2002,115427
TX,48375,2003,117067
TX,48375,2004,117682
TX,48375,2005,118771
TX,48375,2006,119780
TX,48375,2007,119537
TX,48375,2008,119740
TX,48375,2009,120118
TX,48375,2010,121329
TX,48375,2011,122268
TX,48375,2012,122706
TX,48375,2013,122091
TX,48375,2014,122019
TX,48375,2015,121214
TX,48375,2016,120440
TX,48375,2017,120008
TX,48375,2018,118344
TX,48375,2019,116818
TX,48375,2020,116004
TX,48377,1990,6701
TX,48377,1991,6453
TX,48377,1992,6544
TX,48377,1993,6701
TX,48377,1994,6801
TX,48377,1995,6866
TX,48377,1996,6977
TX,48377,1997,7047
TX,48377,1998,7121
TX,48377,1999,7322
TX,48377,2000,7355
TX,48377,2001,7409
TX,48377,2002,7534
TX,48377,2003,7583
TX,48377,2004,7561
TX,48377,2005,7719
TX,48377,2006,7638
TX,48377,2007,7712
TX,48377,2008,7683
TX,48377,2009,7593
TX,48377,2010,7875
TX,48377,2011,7754
TX,48377,2012,7614
TX,48377,2013,7383
TX,48377,2014,7189
TX,48377,2015,7048
TX,48377,2016,7113
TX,48377,2017,7044
TX,48377,2018,6764
TX,48377,2019,6612
TX,48377,2020,6508
TX,48379,1990,6726
TX,48379,1991,6820
TX,48379,1992,6948
TX,48379,1993,7160
TX,48379,1994,7356
TX,48379,1995,7652
TX,48379,1996,7862
TX,48379,1997,8192
TX,48379,1998,8595
TX,48379,1999,8934
TX,48379,2000,9196
TX,48379,2001,9664
TX,48379,2002,9985
TX,48379,2003,10290
TX,48379,2004,10446
TX,48379,2005,10589
TX,48379,2006,10830
TX,48379,2007,10994
TX,48379,2008,11022
TX,48379,2009,10956
TX,48379,2010,10898
TX,48379,2011,10990
TX,48379,2012,10927
TX,48379,2013,11020
TX,48379,2014,11001
TX,48379,2015,11121
TX,48379,2016,11283
TX,48379,2017,11713
TX,48379,2018,12056
TX,48379,2019,12401
TX,48379,2020,12552
TX,48381,1990,89736
TX,48381,1991,90709
TX,48381,1992,92061
TX,48381,1993,94039
TX,48381,1994,95288
TX,48381,1995,96964
TX,48381,1996,98061
TX,48381,1997,99643
TX,48381,1998,100942
TX,48381,1999,102891
TX,48381,2000,104609
TX,48381,2001,105399
TX,48381,2002,106286
TX,48381,2003,107607
TX,48381,2004,109441
TX,48381,2005,111113
TX,48381,2006,112464
TX,48381,2007,114782
TX,48381,2008,116518
TX,48381,2009,119084
TX,48381,2010,121221
TX,48381,2011,123480
TX,48381,2012,125047
TX,48381,2013,126833
TX,48381,2014,128823
TX,48381,2015,130463
TX,48381,2016,132465
TX,48381,2017,134148
TX,48381,2018,135745
TX,48381,2019,137770
TX,48381,2020,139899
TX,48383,1990,4479
TX,48383,1991,4337
TX,48383,1992,4367
TX,48383,1993,4293
TX,48383,1994,4137
TX,48383,1995,3976
TX,48383,1996,3872
TX,48383,1997,3839
TX,48383,1998,3809
TX,48383,1999,3433
TX,48383,2000,3290
TX,48383,2001,3230
TX,48383,2002,3189
TX,48383,2003,3130
TX,48383,2004,3161
TX,48383,2005,3143
TX,48383,2006,3160
TX,48383,2007,3260
TX,48383,2008,3339
TX,48383,2009,3377
TX,48383,2010,3353
TX,48383,2011,3395
TX,48383,2012,3477
TX,48383,2013,3630
TX,48383,2014,3784
TX,48383,2015,3804
TX,48383,2016,3721
TX,48383,2017,3706
TX,48383,2018,3728
TX,48383,2019,3842
TX,48383,2020,3833
TX,48385,1990,2415
TX,48385,1991,2459
TX,48385,1992,2532
TX,48385,1993,2548
TX,48385,1994,2564
TX,48385,1995,2731
TX,48385,1996,2867
TX,48385,1997,2864
TX,48385,1998,2925
TX,48385,1999,2981
TX,48385,2000,3067
TX,48385,2001,3020
TX,48385,2002,3020
TX,48385,2003,3123
TX,48385,2004,3138
TX,48385,2005,3154
TX,48385,2006,3264
TX,48385,2007,3308
TX,48385,2008,3241
TX,48385,2009,3274
TX,48385,2010,3322
TX,48385,2011,3432
TX,48385,2012,3354
TX,48385,2013,3320
TX,48385,2014,3347
TX,48385,2015,3297
TX,48385,2016,3387
TX,48385,2017,3413
TX,48385,2018,3475
TX,48385,2019,3460
TX,48385,2020,3411
TX,48387,1990,14263
TX,48387,1991,14212
TX,48387,1992,14108
TX,48387,1993,14159
TX,48387,1994,14189
TX,48387,1995,14268
TX,48387,1996,14365
TX,48387,1997,14294
TX,48387,1998,14319
TX,48387,1999,14331
TX,48387,2000,14297
TX,48387,2001,14156
TX,48387,2002,13914
TX,48387,2003,13703
TX,48387,2004,13584
TX,48387,2005,13444
TX,48387,2006,13237
TX,48387,2007,13072
TX,48387,2008,12922
TX,48387,2009,12835
TX,48387,2010,12873
TX,48387,2011,12681
TX,48387,2012,12721
TX,48387,2013,12484
TX,48387,2014,12443
TX,48387,2015,12344
TX,48387,2016,12175
TX,48387,2017,12167
TX,48387,2018,12141
TX,48387,2019,12095
TX,48387,2020,11995
TX,48389,1990,15736
TX,48389,1991,15522
TX,48389,1992,15251
TX,48389,1993,15221
TX,48389,1994,14809
TX,48389,1995,14534
TX,48389,1996,14364
TX,48389,1997,14010
TX,48389,1998,13675
TX,48389,1999,13355
TX,48389,2000,13115
TX,48389,2001,13022
TX,48389,2002,13017
TX,48389,2003,12910
TX,48389,2004,12721
TX,48389,2005,12675
TX,48389,2006,12747
TX,48389,2007,13039
TX,48389,2008,13211
TX,48389,2009,13550
TX,48389,2010,13830
TX,48389,2011,14095
TX,48389,2012,14256
TX,48389,2013,14478
TX,48389,2014,15103
TX,48389,2015,15556
TX,48389,2016,15203
TX,48389,2017,15141
TX,48389,2018,15486
TX,48389,2019,15951
TX,48389,2020,15949
TX,48391,1990,7933
TX,48391,1991,7843
TX,48391,1992,7891
TX,48391,1993,7828
TX,48391,1994,7819
TX,48391,1995,7844
TX,48391,1996,7955
TX,48391,1997,7981
TX,48391,1998,8001
TX,48391,1999,7834
TX,48391,2000,7827
TX,48391,2001,7765
TX,48391,2002,7665
TX,48391,2003,7563
TX,48391,2004,7630
TX,48391,2005,7601
TX,48391,2006,7548
TX,48391,2007,7414
TX,48391,2008,7430
TX,48391,2009,7410
TX,48391,2010,7376
TX,48391,2011,7323
TX,48391,2012,7259
TX,48391,2013,7283
TX,48391,2014,7366
TX,48391,2015,7331
TX,48391,2016,7275
TX,48391,2017,7178
TX,48391,2018,6921
TX,48391,2019,6824
TX,48391,2020,6877
TX,48393,1990,1039
TX,48393,1991,1002
TX,48393,1992,1017
TX,48393,1993,990
TX,48393,1994,980
TX,48393,1995,944
TX,48393,1996,953
TX,48393,1997,964
TX,48393,1998,909
TX,48393,1999,905
TX,48393,2000,884
TX,48393,2001,880
TX,48393,2002,862
TX,48393,2003,825
TX,48393,2004,841
TX,48393,2005,855
TX,48393,2006,849
TX,48393,2007,887
TX,48393,2008,904
TX,48393,2009,929
TX,48393,2010,920
TX,48393,2011,922
TX,48393,2012,938
TX,48393,2013,915
TX,48393,2014,910
TX,48393,2015,906
TX,48393,2016,910
TX,48393,2017,937
TX,48393,2018,889
TX,48393,2019,837
TX,48393,2020,813
TX,48395,1990,15510
TX,48395,1991,15485
TX,48395,1992,15427
TX,48395,1993,15452
TX,48395,1994,15613
TX,48395,1995,15738
TX,48395,1996,15680
TX,48395,1997,15693
TX,48395,1998,15896
TX,48395,1999,15956
TX,48395,2000,16062
TX,48395,2001,16132
TX,48395,2002,16053
TX,48395,2003,16074
TX,48395,2004,16260
TX,48395,2005,16509
TX,48395,2006,16581
TX,48395,2007,16546
TX,48395,2008,16535
TX,48395,2009,16604
TX,48395,2010,16551
TX,48395,2011,16652
TX,48395,2012,16447
TX,48395,2013,16420
TX,48395,2014,16457
TX,48395,2015,16688
TX,48395,2016,16821
TX,48395,2017,17152
TX,48395,2018,17237
TX,48395,2019,17104
TX,48395,2020,17155
TX,48397,1990,25918
TX,48397,1991,27320
TX,48397,1992,29206
TX,48397,1993,30520
TX,48397,1994,32043
TX,48397,1995,33428
TX,48397,1996,34993
TX,48397,1997,36652
TX,48397,1998,38465
TX,48397,1999,40864
TX,48397,2000,43755
TX,48397,2001,46697
TX,48397,2002,50078
TX,48397,2003,53397
TX,48397,2004,56477
TX,48397,2005,60349
TX,48397,2006,66117
TX,48397,2007,70851
TX,48397,2008,73929
TX,48397,2009,76654
TX,48397,2010,78971
TX,48397,2011,81103
TX,48397,2012,82772
TX,48397,2013,84732
TX,48397,2014,87138
TX,48397,2015,90258
TX,48397,2016,93579
TX,48397,2017,96956
TX,48397,2018,100592
TX,48397,2019,104862
TX,48397,2020,109888
TX,48399,1990,11231
TX,48399,1991,11103
TX,48399,1992,11025
TX,48399,1993,11096
TX,48399,1994,11258
TX,48399,1995,11402
TX,48399,1996,11454
TX,48399,1997,11621
TX,48399,1998,11703
TX,48399,1999,11495
TX,48399,2000,11458
TX,48399,2001,11148
TX,48399,2002,11002
TX,48399,2003,10815
TX,48399,2004,10774
TX,48399,2005,10842
TX,48399,2006,10587
TX,48399,2007,10506
TX,48399,2008,10444
TX,48399,2009,10392
TX,48399,2010,10510
TX,48399,2011,10503
TX,48399,2012,10337
TX,48399,2013,10197
TX,48399,2014,10297
TX,48399,2015,10387
TX,48399,2016,10290
TX,48399,2017,10275
TX,48399,2018,10167
TX,48399,2019,10265
TX,48399,2020,10401
TX,48401,1990,43773
TX,48401,1991,44000
TX,48401,1992,44183
TX,48401,1993,44385
TX,48401,1994,44722
TX,48401,1995,45844
TX,48401,1996,46165
TX,48401,1997,46449
TX,48401,1998,46882
TX,48401,1999,47251
TX,48401,2000,47456
TX,48401,2001,47837
TX,48401,2002,48244
TX,48401,2003,48540
TX,48401,2004,49160
TX,48401,2005,49703
TX,48401,2006,50415
TX,48401,2007,51278
TX,48401,2008,52195
TX,48401,2009,52799
TX,48401,2010,53307
TX,48401,2011,53644
TX,48401,2012,53735
TX,48401,2013,53269
TX,48401,2014,53144
TX,48401,2015,52897
TX,48401,2016,52836
TX,48401,2017,54148
TX,48401,2018,54246
TX,48401,2019,54386
TX,48401,2020,54324
TX,48403,1990,9572
TX,48403,1991,9670
TX,48403,1992,9630
TX,48403,1993,9898
TX,48403,1994,10116
TX,48403,1995,10388
TX,48403,1996,10509
TX,48403,1997,10606
TX,48403,1998,10523
TX,48403,1999,10510
TX,48403,2000,10388
TX,48403,2001,10435
TX,48403,2002,10477
TX,48403,2003,10482
TX,48403,2004,10498
TX,48403,2005,10445
TX,48403,2006,10583
TX,48403,2007,10541
TX,48403,2008,10565
TX,48403,2009,10721
TX,48403,2010,10870
TX,48403,2011,10727
TX,48403,2012,10526
TX,48403,2013,10428
TX,48403,2014,10435
TX,48403,2015,10451
TX,48403,2016,10389
TX,48403,2017,10422
TX,48403,2018,10541
TX,48403,2019,10490
TX,48403,2020,10507
TX,48405,1990,7983
TX,48405,1991,8068
TX,48405,1992,8219
TX,48405,1993,8240
TX,48405,1994,8280
TX,48405,1995,8459
TX,48405,1996,8504
TX,48405,1997,8748
TX,48405,1998,8815
TX,48405,1999,8872
TX,48405,2000,8959
TX,48405,2001,8860
TX,48405,2002,8985
TX,48405,2003,9034
TX,48405,2004,9085
TX,48405,2005,8925
TX,48405,2006,9128
TX,48405,2007,9048
TX,48405,2008,9039
TX,48405,2009,8938
TX,48405,2010,8855
TX,48405,2011,8798
TX,48405,2012,8789
TX,48405,2013,8661
TX,48405,2014,8479
TX,48405,2015,8346
TX,48405,2016,8280
TX,48405,2017,8302
TX,48405,2018,8251
TX,48405,2019,8220
TX,48405,2020,8248
TX,48407,1990,16387
TX,48407,1991,16637
TX,48407,1992,17096
TX,48407,1993,17754
TX,48407,1994,18249
TX,48407,1995,18824
TX,48407,1996,19431
TX,48407,1997,20191
TX,48407,1998,21066
TX,48407,1999,21669
TX,48407,2000,22549
TX,48407,2001,22897
TX,48407,2002,23415
TX,48407,2003,24100
TX,48407,2004,24756
TX,48407,2005,25014
TX,48407,2006,25151
TX,48407,2007,25719
TX,48407,2008,25889
TX,48407,2009,26086
TX,48407,2010,26480
TX,48407,2011,26789
TX,48407,2012,26956
TX,48407,2013,26745
TX,48407,2014,27066
TX,48407,2015,27376
TX,48407,2016,27743
TX,48407,2017,28233
TX,48407,2018,28724
TX,48407,2019,28867
TX,48407,2020,29301
TX,48409,1990,58723
TX,48409,1991,59060
TX,48409,1992,59731
TX,48409,1993,62324
TX,48409,1994,62912
TX,48409,1995,63602
TX,48409,1996,64528
TX,48409,1997,65949
TX,48409,1998,66873
TX,48409,1999,67185
TX,48409,2000,67333
TX,48409,2001,66690
TX,48409,2002,66820
TX,48409,2003,66440
TX,48409,2004,66990
TX,48409,2005,67232
TX,48409,2006,67022
TX,48409,2007,66723
TX,48409,2008,66417
TX,48409,2009,65751
TX,48409,2010,64424
TX,48409,2011,64455
TX,48409,2012,65261
TX,48409,2013,66132
TX,48409,2014,66654
TX,48409,2015,67121
TX,48409,2016,67325
TX,48409,2017,67221
TX,48409,2018,66576
TX,48409,2019,66656
TX,48409,2020,67069
TX,48411,1990,5378
TX,48411,1991,5266
TX,48411,1992,5749
TX,48411,1993,5974
TX,48411,1994,6152
TX,48411,1995,6263
TX,48411,1996,5867
TX,48411,1997,6203
TX,48411,1998,6122
TX,48411,1999,6151
TX,48411,2000,6268
TX,48411,2001,6181
TX,48411,2002,6042
TX,48411,2003,5981
TX,48411,2004,6045
TX,48411,2005,5982
TX,48411,2006,5985
TX,48411,2007,5985
TX,48411,2008,5965
TX,48411,2009,6026
TX,48411,2010,6134
TX,48411,2011,6046
TX,48411,2012,5990
TX,48411,2013,5959
TX,48411,2014,5860
TX,48411,2015,5925
TX,48411,2016,5920
TX,48411,2017,5994
TX,48411,2018,6056
TX,48411,2019,6009
TX,48411,2020,6039
TX,48413,1990,3033
TX,48413,1991,3042
TX,48413,1992,3048
TX,48413,1993,2984
TX,48413,1994,3011
TX,48413,1995,3065
TX,48413,1996,3085
TX,48413,1997,3039
TX,48413,1998,2988
TX,48413,1999,2984
TX,48413,2000,2929
TX,48413,2001,3016
TX,48413,2002,3036
TX,48413,2003,2958
TX,48413,2004,2991
TX,48413,2005,3071
TX,48413,2006,3085
TX,48413,2007,3198
TX,48413,2008,3255
TX,48413,2009,3311
TX,48413,2010,3503
TX,48413,2011,3309
TX,48413,2012,3257
TX,48413,2013,3188
TX,48413,2014,3160
TX,48413,2015,3191
TX,48413,2016,3056
TX,48413,2017,2988
TX,48413,2018,2883
TX,48413,2019,2801
TX,48413,2020,2761
TX,48415,1990,18584
TX,48415,1991,18303
TX,48415,1992,18475
TX,48415,1993,17894
TX,48415,1994,17715
TX,48415,1995,17703
TX,48415,1996,17642
TX,48415,1997,17415
TX,48415,1998,17229
TX,48415,1999,16766
TX,48415,2000,16251
TX,48415,2001,15838
TX,48415,2002,15982
TX,48415,2003,15931
TX,48415,2004,16118
TX,48415,2005,16085
TX,48415,2006,16232
TX,48415,2007,16431
TX,48415,2008,16478
TX,48415,2009,16806
TX,48415,2010,16929
TX,48415,2011,16861
TX,48415,2012,17120
TX,48415,2013,17258
TX,48415,2014,17367
TX,48415,2015,17565
TX,48415,2016,17417
TX,48415,2017,17020
TX,48415,2018,16838
TX,48415,2019,16655
TX,48415,2020,16662
TX,48417,1990,3284
TX,48417,1991,3319
TX,48417,1992,3323
TX,48417,1993,3402
TX,48417,1994,3345
TX,48417,1995,3280
TX,48417,1996,3306
TX,48417,1997,3341
TX,48417,1998,3348
TX,48417,1999,3318
TX,48417,2000,3297
TX,48417,2001,3334
TX,48417,2002,3388
TX,48417,2003,3349
TX,48417,2004,3290
TX,48417,2005,3286
TX,48417,2006,3287
TX,48417,2007,3357
TX,48417,2008,3314
TX,48417,2009,3362
TX,48417,2010,3384
TX,48417,2011,3335
TX,48417,2012,3361
TX,48417,2013,3374
TX,48417,2014,3314
TX,48417,2015,3331
TX,48417,2016,3337
TX,48417,2017,3289
TX,48417,2018,3258
TX,48417,2019,3272
TX,48417,2020,3300
TX,48419,1990,22063
TX,48419,1991,22363
TX,48419,1992,22400
TX,48419,1993,22917
TX,48419,1994,23345
TX,48419,1995,23749
TX,48419,1996,24142
TX,48419,1997,24381
TX,48419,1998,24922
TX,48419,1999,24953
TX,48419,2000,25212
TX,48419,2001,25171
TX,48419,2002,25155
TX,48419,2003,25407
TX,48419,2004,25212
TX,48419,2005,25299
TX,48419,2006,25324
TX,48419,2007,25433
TX,48419,2008,25381
TX,48419,2009,25520
TX,48419,2010,25460
TX,48419,2011,25736
TX,48419,2012,26062
TX,48419,2013,25977
TX,48419,2014,25604
TX,48419,2015,25366
TX,48419,2016,25583
TX,48419,2017,25218
TX,48419,2018,25300
TX,48419,2019,25297
TX,48419,2020,24915
TX,48421,1990,2844
TX,48421,1991,2895
TX,48421,1992,2868
TX,48421,1993,2840
TX,48421,1994,2990
TX,48421,1995,2995
TX,48421,1996,2997
TX,48421,1997,3123
TX,48421,1998,3121
TX,48421,1999,3171
TX,48421,2000,3181
TX,48421,2001,3131
TX,48421,2002,3164
TX,48421,2003,3113
TX,48421,2004,3045
TX,48421,2005,2970
TX,48421,2006,2946
TX,48421,2007,2969
TX,48421,2008,3035
TX,48421,2009,3018
TX,48421,2010,3025
TX,48421,2011,3013
TX,48421,2012,3037
TX,48421,2013,3067
TX,48421,2014,3061
TX,48421,2015,3053
TX,48421,2016,3053
TX,48421,2017,3038
TX,48421,2018,3094
TX,48421,2019,3017
TX,48421,2020,3027
TX,48423,1990,151550
TX,48423,1991,153705
TX,48423,1992,155336
TX,48423,1993,158717
TX,48423,1994,160898
TX,48423,1995,163440
TX,48423,1996,166087
TX,48423,1997,168531
TX,48423,1998,171033
TX,48423,1999,172758
TX,48423,2000,175658
TX,48423,2001,177836
TX,48423,2002,181107
TX,48423,2003,184254
TX,48423,2004,187300
TX,48423,2005,191362
TX,48423,2006,196124
TX,48423,2007,199953
TX,48423,2008,203263
TX,48423,2009,207111
TX,48423,2010,210407
TX,48423,2011,212770
TX,48423,2012,214824
TX,48423,2013,216498
TX,48423,2014,219678
TX,48423,2015,222450
TX,48423,2016,225181
TX,48423,2017,227159
TX,48423,2018,229860
TX,48423,2019,232916
TX,48423,2020,235806
TX,48425,1990,5272
TX,48425,1991,5282
TX,48425,1992,5542
TX,48425,1993,5648
TX,48425,1994,5731
TX,48425,1995,5934
TX,48425,1996,6047
TX,48425,1997,6226
TX,48425,1998,6482
TX,48425,1999,6731
TX,48425,2000,6940
TX,48425,2001,7017
TX,48425,2002,7229
TX,48425,2003,7400
TX,48425,2004,7502
TX,48425,2005,7629
TX,48425,2006,7853
TX,48425,2007,7996
TX,48425,2008,8233
TX,48425,2009,8415
TX,48425,2010,8501
TX,48425,2011,8428
TX,48425,2012,8555
TX,48425,2013,8567
TX,48425,2014,8559
TX,48425,2015,8619
TX,48425,2016,8663
TX,48425,2017,8850
TX,48425,2018,9017
TX,48425,2019,9123
TX,48425,2020,9139
TX,48427,1990,40805
TX,48427,1991,42529
TX,48427,1992,44197
TX,48427,1993,46340
TX,48427,1994,48412
TX,48427,1995,49598
TX,48427,1996,51008
TX,48427,1997,51888
TX,48427,1998,52520
TX,48427,1999,53226
TX,48427,2000,53733
TX,48427,2001,54294
TX,48427,2002,55412
TX,48427,2003,56704
TX,48427,2004,57857
TX,48427,2005,58284
TX,48427,2006,59050
TX,48427,2007,59529
TX,48427,2008,59763
TX,48427,2009,60384
TX,48427,2010,61140
TX,48427,2011,61640
TX,48427,2012,61951
TX,48427,2013,62347
TX,48427,2014,62901
TX,48427,2015,63406
TX,48427,2016,63697
TX,48427,2017,63887
TX,48427,2018,64017
TX,48427,2019,64294
TX,48427,2020,64266
TX,48429,1990,8951
TX,48429,1991,8643
TX,48429,1992,8604
TX,48429,1993,8733
TX,48429,1994,8897
TX,48429,1995,9595
TX,48429,1996,9751
TX,48429,1997,9941
TX,48429,1998,9711
TX,48429,1999,9735
TX,48429,2000,9636
TX,48429,2001,9455
TX,48429,2002,9374
TX,48429,2003,9407
TX,48429,2004,9327
TX,48429,2005,9409
TX,48429,2006,9450
TX,48429,2007,9513
TX,48429,2008,9556
TX,48429,2009,9675
TX,48429,2010,9620
TX,48429,2011,9535
TX,48429,2012,9608
TX,48429,2013,9366
TX,48429,2014,9335
TX,48429,2015,9378
TX,48429,2016,9383
TX,48429,2017,9288
TX,48429,2018,9419
TX,48429,2019,9364
TX,48429,2020,9334
TX,48431,1990,1431
TX,48431,1991,1469
TX,48431,1992,1535
TX,48431,1993,1565
TX,48431,1994,1574
TX,48431,1995,1535
TX,48431,1996,1489
TX,48431,1997,1449
TX,48431,1998,1480
TX,48431,1999,1432
TX,48431,2000,1358
TX,48431,2001,1341
TX,48431,2002,1326
TX,48431,2003,1285
TX,48431,2004,1261
TX,48431,2005,1198
TX,48431,2006,1124
TX,48431,2007,1152
TX,48431,2008,1169
TX,48431,2009,1160
TX,48431,2010,1137
TX,48431,2011,1170
TX,48431,2012,1190
TX,48431,2013,1228
TX,48431,2014,1339
TX,48431,2015,1330
TX,48431,2016,1337
TX,48431,2017,1285
TX,48431,2018,1306
TX,48431,2019,1295
TX,48431,2020,1315
TX,48433,1990,1995
TX,48433,1991,1995
TX,48433,1992,1999
TX,48433,1993,1989
TX,48433,1994,1973
TX,48433,1995,1909
TX,48433,1996,1794
TX,48433,1997,1822
TX,48433,1998,1805
TX,48433,1999,1720
TX,48433,2000,1664
TX,48433,2001,1568
TX,48433,2002,1487
TX,48433,2003,1452
TX,48433,2004,1427
TX,48433,2005,1393
TX,48433,2006,1425
TX,48433,2007,1439
TX,48433,2008,1443
TX,48433,2009,1433
TX,48433,2010,1496
TX,48433,2011,1463
TX,48433,2012,1452
TX,48433,2013,1418
TX,48433,2014,1388
TX,48433,2015,1400
TX,48433,2016,1404
TX,48433,2017,1374
TX,48433,2018,1345
TX,48433,2019,1336
TX,48433,2020,1348
TX,48435,1990,4122
TX,48435,1991,4291
TX,48435,1992,4171
TX,48435,1993,4164
TX,48435,1994,4201
TX,48435,1995,4360
TX,48435,1996,4338
TX,48435,1997,4353
TX,48435,1998,4389
TX,48435,1999,4208
TX,48435,2000,4024
TX,48435,2001,4032
TX,48435,2002,4072
TX,48435,2003,4029
TX,48435,2004,4124
TX,48435,2005,4203
